manufacturer_name,model_name,production_start_date,production_end_date,recall_start_date,affected_count,recall_reason,vehicle_type
혼다코리아,ODYSSEY,2014-06-11,2016-05-05,2025-05-02,5,"1. 2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다.",MPV/미니밴
볼보,XC90,2015-12-04,2024-11-12,2025-05-02,14320,사고기록장치 소프트웨어의 설정 오류로 인해 기록항목 중 일부 운행정보 기록시간이 국내기준(자동차 및 자동차부품의 성능과 기준에 관한 규칙 제56조의2)에 부합하지 않음이 확인됨.,SUV
기아,스포티지 (NQ5),2024-10-16,2024-12-30,2025-05-28,3313,고압 파이프 제조 불량으로 인해 연결부 기밀성이 저하되어 연료가 누유되는 경우 차량 화재 발생 가능성,SUV
메르세데스 벤츠,GLC 300 4MATIC,2023-06-13,2023-10-06,2025-06-05,4,서비스센터에서의 리콜 작업 시 사양에 맞지 않은 퓨즈 박스로 교체되었을 수 있습니다.,SUV
볼보,XC90T8 AWD,2023-04-21,2025-03-07,2025-06-18,29,025년 5월 12일 배포된 소프트웨어 3.5.14가 설치된 차량에서 브레이크 컨트롤 모듈 소프트웨어의 오류로 인해 제동기능이 일시적으로 작동하지 않을 수 있는 현상이 확인됨,SUV
메르세데스 벤츠,Mercedes-AMG GLE 53 4MATIC,2024-08-31,2024-09-04,2025-07-04,9,공급업체의 생산 편차로 인해 전면 유리에 위치한 다목적 카메라 및/또는 내부 미러의 접착이 사양을 충족하지 못할 수 있습니다.,SUV
메르세데스 벤츠,GLE 450 4MATIC,2024-09-02,2024-09-02,2025-07-04,1,공급업체의 생산 편차로 인해 전면 유리에 위치한 다목적 카메라 및/또는 내부 미러의 접착이 사양을 충족하지 못할 수 있습니다.,SUV
현대자동차,싼타페 하이브리드(MX5 HEV),2024-04-04,2024-04-04,2025-07-09,2,싼타페 하이브리드(MX5 HEV) 일부 차량에서 차체 하단 와이어링(배선) 경로 설계 불량으로 인해 2열 시트를 접을 시 와이어링(배선)과 시트 회전 장치가 간섭되어 2열 사이드 에어백 오전개 및 미전개 가능성이 있는 결함 사항이 확인,SUV
BMW,X5 M Competition,2023-04-06,2023-04-06,2025-07-17,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X5 xDrive30d,2023-07-27,2024-02-27,2025-07-17,9,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X5 xDrive40i,2023-05-10,2024-02-15,2025-07-17,14,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X5 xDrive50e,2024-01-17,2024-01-17,2025-07-17,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X7 M60i xDrive,2022-09-13,2023-11-17,2025-07-17,7,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X7 xDrive40d,2022-08-15,2024-03-09,2025-07-17,22,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
BMW,X7 xDrive40i,2022-08-17,2024-03-25,2025-07-17,32,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,SUV
현대자동차,스타리아 카고 (US4),2022-12-09,2025-04-21,2025-07-31,2696,"스타리아 카고(US4), 쏠라티(EU) 일부 차량에서 휠 고정용 너트 체결 작업 불량으로 주행 중 너트 풀림에 의한 휠 이탈 발생 가능성이 있는 결함 사항 확인",MPV/미니밴
르노코리아,XM3,2023-01-31,2023-05-10,2025-08-11,221,"일부 차량에 장착된 진공펌프 내 체크밸브를 고정하는 스크류가 체결되는 하우징의 나사산 가공 불량으로, 스크류가 이탈되어 진공압이 부족할 가능성이 있음",SUV
포드,2021년식 Explorer 3.0,2021-06-22,2021-10-31,2025-08-25,736,"일부 2022년식 Nautilus, 2021-2022년식 Aviator 3.0/PHEV, 및 2021년식 Explorer 3.0/PHEV 차량에서 엔진 흡기 밸브*가 손상될 가능성이 확인되었습니다. 흡기 밸브가 손상될 경우 계기판에 엔진 경고등이 켜지고 엔진에 부조가 발생되거나, 심한 경우 엔진 작동이 멈출 수 있습니다. 주행 중 엔진 작동이 멈추는 경우 사고가 발생할 수 있습니다. 그리하여 제작결함을 시정하고자 합니다. *흡기 밸브: 실린더 상단에 위치하는 밸브로서 흡입 행정 시 공기 흡입을 위해 개방되고 나머지 압축, 폭발, 배기 행정 구간에서는 닫혀있는 밸브.",SUV
포드,2021년식 Explorer PHEV,2021-06-11,2021-09-23,2025-08-25,138,"일부 2022년식 Nautilus, 2021-2022년식 Aviator 3.0/PHEV, 및 2021년식 Explorer 3.0/PHEV 차량에서 엔진 흡기 밸브*가 손상될 가능성이 확인되었습니다. 흡기 밸브가 손상될 경우 계기판에 엔진 경고등이 켜지고 엔진에 부조가 발생되거나, 심한 경우 엔진 작동이 멈출 수 있습니다. 주행 중 엔진 작동이 멈추는 경우 사고가 발생할 수 있습니다. 그리하여 제작결함을 시정하고자 합니다. *흡기 밸브: 실린더 상단에 위치하는 밸브로서 흡입 행정 시 공기 흡입을 위해 개방되고 나머지 압축, 폭발, 배기 행정 구간에서는 닫혀있는 밸브.",SUV
메르세데스 벤츠,EQC 400 4MATIC,2019-03-19,2019-10-23,2025-08-29,174,개발 과정 오류로 인하여 고전압 배터리 하우징이 사양에 맞지 않게 제작되었을 수 있습니다.,SUV
현대자동차,팰리세이드(LX3),2025-01-02,2025-07-01,2025-09-05,30,"팰리세이드(LX3), 팰리세이드HEV (LX3 HEV) 일부 차량에서 휠 고정용 너트 체결 작업 불량으로 주행 중 너트 풀림에 의한 휠 이탈 발생 가능성이 있는 결함 사항 확인",SUV
현대자동차,팰리세이드 하이브리드(LX3 HEV),2025-04-11,2025-06-30,2025-09-05,9,"팰리세이드(LX3), 팰리세이드HEV (LX3 HEV) 일부 차량에서 휠 고정용 너트 체결 작업 불량으로 주행 중 너트 풀림에 의한 휠 이탈 발생 가능성이 있는 결함 사항 확인",SUV
포드,2020년식 Explorer,2019-05-09,2020-07-11,2025-09-05,5467,"일부 2020년식 Explorer, Aviator 차량에서 일부 좌석의 안전벨트 버클 고정 볼트가 제대로 조립되지 않았을 수 있는 가능성이 확인되었습니다. 이런 경우 충돌 사고 발생 시 안전벨트 시스템이 승객을 올바로 고정하지 못해 부상 위험이 커질 수 있어 제작결함을 시정하고자 합니다.",SUV
포드,2020년식 Explorer PHEV,2019-12-02,2020-06-10,2025-09-05,88,"일부 2020년식 Explorer, Aviator 차량에서 일부 좌석의 안전벨트 버클 고정 볼트가 제대로 조립되지 않았을 수 있는 가능성이 확인되었습니다. 이런 경우 충돌 사고 발생 시 안전벨트 시스템이 승객을 올바로 고정하지 못해 부상 위험이 커질 수 있어 제작결함을 시정하고자 합니다.",SUV
메르세데스 벤츠,AMG GLC 43 4MATIC Coupe,2024-03-06,2025-07-04,2025-09-12,11,생산 과정 편차로 인해 스티어링 커플링의 볼트가 의도한대로 체결되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,AMG GLC 43 4MATIC,2024-01-10,2025-04-08,2025-09-12,14,생산 과정 편차로 인해 스티어링 커플링의 볼트가 의도한대로 체결되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,GLC 220 d 4MATIC,2023-04-03,2025-07-11,2025-09-12,110,생산 과정 편차로 인해 스티어링 커플링의 볼트가 의도한대로 체결되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,GLC 300 4MATIC Coupe,2023-09-20,2025-07-16,2025-09-12,196,생산 과정 편차로 인해 스티어링 커플링의 볼트가 의도한대로 체결되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,GLC 300 4MATIC,2023-05-12,2025-06-30,2025-09-12,309,생산 과정 편차로 인해 스티어링 커플링의 볼트가 의도한대로 체결되지 않았을 수 있습니다.,SUV
현대자동차,팰리세이드(LX3),2024-12-24,2025-07-19,2025-09-16,14943,"일부 차량에서 전방 후드 래치 설계 미흡으로 인해 과속방지턱을 주행할 경우 전방 후드 열림 현상이 발생할 수 있으며, 전방 시야 확보가 불가하여 주행 안정성 저하 가능성이 있는 결함",SUV
현대자동차,팰리세이드 하이브리드(LX3 HEV),2025-03-21,2025-07-18,2025-09-16,12713,"일부 차량에서 전방 후드 래치 설계 미흡으로 인해 과속방지턱을 주행할 경우 전방 후드 열림 현상이 발생할 수 있으며, 전방 시야 확보가 불가하여 주행 안정성 저하 가능성이 있는 결함",SUV
르노코리아,XM3 하이브리드,2022-09-30,2024-03-26,2025-09-25,4765,"모터만 작동하는 EV 모드에서 엔진이 구동하는 모드로 변환 시, 특정 조건에서 연료 펌프에 공급되는 전원이 차단/공급되는 로직으로 인해 연료 펌프 컨트롤 유닛의 커패시터의 열화가 발생할 가능성이 있음",SUV
르노코리아,ARKANA 하이브리드,2024-04-01,2025-06-24,2025-09-25,3797,"모터만 작동하는 EV 모드에서 엔진이 구동하는 모드로 변환 시, 특정 조건에서 연료 펌프에 공급되는 전원이 차단/공급되는 로직으로 인해 연료 펌프 컨트롤 유닛의 커패시터의 열화가 발생할 가능성이 있음",SUV
포드,2021년식 Explorer PHEV,2021-08-21,2021-08-21,2025-09-30,1,"일부 2019년식 MKZ, 2020-2022년식Corsair, 2019-2020년식 Continental / Nautilus, 2019-2022년식 Mustang, 2021년식 Expedition / Navigator, 2020-2023년식 Aviator / Explorer 차량은 인포테인먼트 시스템 소프트웨어의 불안정성으로 인해 특정 인포테이먼트 설정이 리셋되거나 후진 시 간헐적으로 화면이 블랙스크린으로 나타나거나 후진 주행이 끝난 후에도 후방 카메라 영상이 계속 표시되는 현상이 발생할 수 있습니다. 이런 현상이 발생되는 경우 운전자의 후방 시야를 감소시키거나 주행간 집중력을 저하시켜 안전 운전에 영향을 줄 가능성이 있습니다. 그리하여 그리하여 제작결함을 시정하고자 합니다. *첨부파일 10개 제한으로 '2021년식 Navigator' 차량의 PNG 파일은 첨부를 못하였습니다.",SUV
포드,2022년식 Explorer FHEV,2022-06-28,2022-06-28,2025-09-30,1,"일부 2019년식 MKZ, 2020-2022년식Corsair, 2019-2020년식 Continental / Nautilus, 2019-2022년식 Mustang, 2021년식 Expedition / Navigator, 2020-2023년식 Aviator / Explorer 차량은 인포테인먼트 시스템 소프트웨어의 불안정성으로 인해 특정 인포테이먼트 설정이 리셋되거나 후진 시 간헐적으로 화면이 블랙스크린으로 나타나거나 후진 주행이 끝난 후에도 후방 카메라 영상이 계속 표시되는 현상이 발생할 수 있습니다. 이런 현상이 발생되는 경우 운전자의 후방 시야를 감소시키거나 주행간 집중력을 저하시켜 안전 운전에 영향을 줄 가능성이 있습니다. 그리하여 그리하여 제작결함을 시정하고자 합니다. *첨부파일 10개 제한으로 '2021년식 Navigator' 차량의 PNG 파일은 첨부를 못하였습니다.",SUV
포드,2021-2023년식 Explorer 3.0,2021-06-23,2023-07-30,2025-09-30,18,"일부 2019년식 MKZ, 2020-2022년식Corsair, 2019-2020년식 Continental / Nautilus, 2019-2022년식 Mustang, 2021년식 Expedition / Navigator, 2020-2023년식 Aviator / Explorer 차량은 인포테인먼트 시스템 소프트웨어의 불안정성으로 인해 특정 인포테이먼트 설정이 리셋되거나 후진 시 간헐적으로 화면이 블랙스크린으로 나타나거나 후진 주행이 끝난 후에도 후방 카메라 영상이 계속 표시되는 현상이 발생할 수 있습니다. 이런 현상이 발생되는 경우 운전자의 후방 시야를 감소시키거나 주행간 집중력을 저하시켜 안전 운전에 영향을 줄 가능성이 있습니다. 그리하여 그리하여 제작결함을 시정하고자 합니다. *첨부파일 10개 제한으로 '2021년식 Navigator' 차량의 PNG 파일은 첨부를 못하였습니다.",SUV
포드,2020-2023년식 Explorer 2.3,2019-08-22,2023-08-30,2025-09-30,405,"일부 2019년식 MKZ, 2020-2022년식Corsair, 2019-2020년식 Continental / Nautilus, 2019-2022년식 Mustang, 2021년식 Expedition / Navigator, 2020-2023년식 Aviator / Explorer 차량은 인포테인먼트 시스템 소프트웨어의 불안정성으로 인해 특정 인포테이먼트 설정이 리셋되거나 후진 시 간헐적으로 화면이 블랙스크린으로 나타나거나 후진 주행이 끝난 후에도 후방 카메라 영상이 계속 표시되는 현상이 발생할 수 있습니다. 이런 현상이 발생되는 경우 운전자의 후방 시야를 감소시키거나 주행간 집중력을 저하시켜 안전 운전에 영향을 줄 가능성이 있습니다. 그리하여 그리하여 제작결함을 시정하고자 합니다. *첨부파일 10개 제한으로 '2021년식 Navigator' 차량의 PNG 파일은 첨부를 못하였습니다.",SUV
현대자동차,코나(OS),2018-03-29,2020-08-27,2025-10-29,2507,"현대자동차㈜에서는 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함",SUV
현대자동차,투싼(TL),2018-01-15,2020-09-28,2025-10-29,13697,"현대자동차㈜에서는 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함",SUV
